link,h2,h1,text,yandex_metrick,count_analytics,description,keyword,googl_anal,title
http://mospolytech.ru/index.php?id=3793,"([],)","([],)","(['Правовая информация', '\xa0Приложение -\xa0', ',\xa0', '\xa0', '\xa0', '\xa0', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Правовая информация
http://mospolytech.ru/index.php?id=3791,"([],)","([],)","(['Получить справку или копии документов', 'В соответствии со статьей 62 Трудового кодекса Российской Федерации  по письменному заявлению работника работодатель обязан не  позднее трех рабочих дней со дня подачи этого заявления выдать работнику  трудовую книжку в целях его обязательного социального страхования (обеспечения),  копии документов, связанных с работой (копии приказа о приеме на работу,  приказов о переводах на другую работу, приказа об увольнении с работы; выписки  из трудовой книжки;  о периоде работы у данного работодателя и другое). Копии  документов, связанных с работой, должны быть заверены надлежащим образом и  предоставляться работнику безвозмездно.', 'Работник обязан не позднее трех рабочих дней со дня получения трудовой  книжки в органе, осуществляющем обязательное социальное страхование  (обеспечение), вернуть ее работодателю.', 'Так же Вы можете заказать документы, отправив отсканированное заявление на  электронную почту отдела кадров ', '\xa0', 'Заявление предоставляется в отдел кадров (по электронной почте) с личной подписью работника!', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Получить справку или копии документов
http://mospolytech.ru/index.php?id=3790,"([],)","([],)","(['Отдел кадров', 'Адрес:\xa0', '107023, г. Москва, ул. Б. Семёновская, д. 38, ауд. А-114', ' -\xa0Пн., Вт., Пт.: с 10.00 до 14.00', '- Ср., Чт.: с 14.00 до 18.00', '- Обеденный перерыв: с 12.00 до 13.00.', '\xa0', 'Тел. (495) 223-05-20;', 'Тел. (495)\xa0 223-05-23, доб. 1130', 'Email: ok@mospolytech.ru', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Отдел кадров
http://mospolytech.ru/index.php?id=1468,"([],)","([],)","(['О центре карьеры', 'Электронный центр карьеры – это интерактивная среда взаимодействия студентов Университета и работодателей.', '\xa0', '«Электронный центр карьеры» призван помочь компаниям в поиске эффективных кадров, а студентам – в поиске перспективных мест практики и трудоустройства.', '\xa0', 'С октября 2015 года электронный центр карьеры (ЭЦК) интегрирован в систему личных кабинетов студента. Студенты в личных кабинетах могут видеть актуальные новости о мероприятиях, посвященных построению карьеры, отправлять резюме на открытые вакансии, размещать подробную информацию о себе и о персональных достижениях. Партнеры Университета - потенциальные работодатели – могут размещать вакансии, просматривать личные анкеты студентов и приглашать их для прохождения практики и трудоустройства.', '\xa0', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - О центре карьеры
http://mospolytech.ru/index.php?id=3027,"([],)","([],)","(['Конкурс ППС и научных работников', 'Институт графики и искусства книги имени В.А. Фаворского', '\xa0', 'Факультет машиностроения', 'Наименование кафедры (центра)', '\xa0', 'Ассистент', '(кол-во   ставок)', 'Старший   преподаватель', '(кол-во   ставок)', 'Преподаватель', '(кол-во   ставок)', 'Доцент', '(кол-во   ставок)', 'Профессор', '(кол-во   ставок)', 'Итого по   кафедре', 'Стандартизация,   метрология и сертификация', '-', '0,5', '-', '1,0', '-', '1,5', 'Факультет информационных технологий', 'Наименование кафедры (центра)', '\xa0', 'Ассистент', '(кол-во   ставок)', 'Старший   преподаватель', '(кол-во   ставок)', 'Преподаватель', '(кол-во   ставок)', 'Доцент', '(кол-во   ставок)', 'Профессор', '(кол-во   ставок)', 'Итого по   кафедре', 'Инфокогнитивные   технологии', '1,5', '1,0', '1,0', '0,5', '-', '4,0', '\xa0', 'Срок подачи заявлений для участия в конкурсе до 26.12.2017\xa0г. включительно\xa0в отдел кадров по адресу: г. Москва, ул. Большая Семеновская, д. 38, аудитории А-114 (по будним дням с 10-30 до 17-00).', 'Место проведения конкурса: г. Москва, ул. Большая Семеновская, д. 38, аудитория Б-303.', 'Дата и время проведения конкурса: 25.01.2018\xa0г. в 11:00.', 'Факультет базовых компетенций', 'Транспортный факультет', 'Юридический факультет', '\xa0', 'Срок подачи заявлений для участия в конкурсе до 10.10.2017\xa0г. включительно\xa0в отдел кадров по адресу: г. Москва, ул. Большая Семеновская, д. 38, аудитории А-114 (по будним дням с 10-30 до 17-00).', 'Место проведения конкурса: г. Москва, ул. Большая Семеновская, д. 38, аудитория Б-303.', 'Дата и время проведения конкурса: 09.11.2017\xa0г. в 11:00.', '\xa0', '\xa0', '\xa0', 'См. также\xa0', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Конкурс ППС и научных работников
http://mospolytech.ru/index.php?id=3789,"(['О заключении трудовых договоров с деканами факультетов и заведующими кафедрами', 'О заключении трудовых договоров ППС', 'Собрание трудового коллектива Высшей школы печати и медиаиндустрии', 'Конференция работников и обучающихся Московского политехнического университета'],)","([],)","(['Объявления', 'Подать заявление на выпуск банковской карты ПАО Сбербанк для зачисления заработной платы работникам, не имеющим карты или обслуживающимся в другом Банке, а также получить любые консультации по вопросам использования банковских карт ПАО Сбербанк Вы можете по следующему графику присутствия представителей ПАО Сбербанк на территории Московского Политехнического Университета:', 'ул. Большая Семеновская д. 38', 'с 10-00 до 12-00', 'Вестибюль корпуса А', '\xa0', '\xa0', 'ул. Павла Корчагина\xa0 д. 22', '\xa0', 'с 10-00 до 12-00', 'Вестибюль главного корпуса, 2 этаж', '\xa0', '\xa0', 'ул. Автозаводская д. 16', '\xa0', 'с 10-00 до 12-00', 'Вестибюль главного корпуса («шайба»)', '\xa0', '\xa0', 'ул. Прянишникова д. 2А', '\xa0', 'с 10-00 до 12-00', 'Ауд. 1211,', 'Конференц-зал', 'В другое время подать заявление можно в отделении ПАО Сбербанк по адресу:\xa0', 'пн.-пт. с 08-30 час. до 18-30 час.', 'сб. с 08-30 час. до 15-00 час.', 'вс. - выходной', 'Уважаемые коллеги!', 'Информируем Вас, что 12.09.2017 состоится заключение трудовых договоров с прошедшими выборы заведующими кафедрами и деканами факультетов в отделе кадров (ул. Б.Семеновская, 38, А-114) с 10:30 до 17:00 с обеденным перерывом с 12:15 до 13:00.', 'При заключении договоров при себе иметь:', 'Уважаемые коллеги!', 'Прошу Вас организовать присутствие ответственных лиц от Ваших отделов для проведения процедуры заключения трудовых договоров с работниками профессорско-преподавательского состава, прошедшими избрание по конкурсу в соответствии с приказом от 30.06.2017 № 561-ОД «Об объявлении конкурса на замещение должностей профессорско-преподавательского состава».', 'Деканов прошу обеспечить явку работников ППС, прошедших избрание по конкурсу 30.06.2017 для заключения трудовых договоров.', 'Подписание трудовых договоров состоится согласно графику:', 'Факультет', 'День', 'Время', 'Аудитория', 'Транспортный   факультет', 'Факультет   урбанистики и городского хозяйства', 'Факультет   химической технологии и биотехнологии', 'Факультет   базовых компетенций', 'Факультет   новых образовательных программ', 'Высшая   школа печати и медиаиндустрии', '06.09.2017', '14:00-17:00', 'Б-306', 'Факультет   информатики и систем управления', 'Факультет   машиностроения', 'Высшая   школа управления и права', '07.09.2017', '14:00-17:00', 'Б-306', 'Работники, не успевшие заключить трудовые договора в назначенные им сроки, так же могут заключить трудовые договора в часы заключения договоров согласно графику.', 'Начальник отдела кадров\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 А.А. Плаксина', '29 ноября 2016 г. в актовом зале учебного корпуса по адресу: Москва,\xa0 Прянишникова ул., \xa0д. 2а состоится собрание трудового коллектива Высшей школы печати и медиаиндустрии. Начало cобрания в 13:30, начало регистрации в 13:00.', 'Повестка дня:', '1. Избрание учёного совета Высшей школы печати и медиаиндустрии.', '2. Разное.', 'См.\xa0', '\xa0', '6 октября 2016 г. в ауд. А-202 учебного корпуса по адресу: Москва, Б. Семёновская ул., д. 38 состоится конференция работников и обучающихся Московского политехнического университета. Начало конференции в 13:30, начало регистрации в 13:00.', 'Повестка дня:', 'См. ', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Объявления
http://mospolytech.ru/index.php?id=1478,"([],)","([],)","(['Бланки документов', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Бланки документов
http://mospolytech.ru/index.php?id=4447,"([],)","([],)","(['Диспетчерский отдел', 'Основными функциями и задачами диспетчерского отдела являются составление расписания учебных занятий и сессий в соответствии с учебными планами, а также решение координационных задач, связанных с организацией учебного процесса университета.', 'Начальник диспетчерского отдела - Задорнова Наталья Анатольевна.', '\xa0', 'Штатный состав', 'Багаутдинова Дилара Зуфаровна', 'Документовед', 'Тумакова Надежда Степановна', 'Ведущий   документовед', 'Озерова Елена Сергеевна', 'Документовед', 'Серова Ирина Сергеевна', 'Документовед', 'Бутусов Игорь Юрьевич', 'Документовед', 'Пупкова Мария Сергеевна', 'Инспектор по   контролю за исполнением поручений', 'Клочков Александр Сергеевич', 'Программист', 'Медведева Юлия Андреевна', 'Инспектор по   контролю за исполнением поручений', 'Калашникова Татьяна Александровна', 'Инспектор по   контролю за исполнением поручений', '\xa0', 'Рабочее время пн-пт с 9:30 – 18:30', 'Диспетчерский отдел открыт для посещения по следующему графику на территории Б. Семеновская, д. 38:', 'Понедельник', '14:00 – 16:00', '12.00-13.00', 'Вторник', '10:00 – 14:00', '12.00-13.00', 'Среда', '14:00 – 16:00', '12.00-13.00', 'Четверг', '10:00 – 14:00', '12.00-13.00', 'Пятница', 'неприемный день', '-', '\xa0', 'Адрес: 107023, г. Москва, ул. Большая Семеновская, 38, ауд. А-406.', 'Телефон: (495) 223-05-23 (доб. 1326, 1226, 1525, 3330).', 'Электронный адрес:\xa0', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Диспетчерский отдел
http://mospolytech.ru/index.php?id=2392,"([],)","([],)","(['О совете', 'Совет  обучающихся – это команда молодых, креативных, энергичных молодых людей и  девушек, стремящихся качественно преобразить жизнь студентов всех курсов и  аспирантов.', 'Объединив  идеи и усилия по их реализации, каждый из нас формирует позитивную реальность  студенческих проектах в различных сферах: научно-технической,  культурно-массовой, спортивно-оздоровительной, интеллектуальной,  гражданско-патриотической, общественно-социальной и иных.', 'Эффективность  команды демонстрируют высочайшие достижения во всех направлениях. Мы считаем,  что это - результат активной работы силовых полей команды, притягивающих  необходимые человеческие, материально-технические и финансовые  ресурсы.', 'Активное и  всестороннее взаимодействие администрации вуза с советом обучающихся позволяет  каждому члену совета обучаться напрямую у профессиональных руководителей,  принимать взвешенные и обоснованные решения по проектам и мероприятиям,  наращивать личностный и профессиональный потенциал во благо обучающихся и вуза в  целом.', 'Совет  обучающихся – мы движем студенческие проекты вперед и только вперед!', 'За нами -  прошлое! Будущее в каждом из нас!', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - О совете
http://mospolytech.ru/?fpk,"([],)","([],)","(['Повышение квалификации работников, ответственных за проведение аккредитации', '\xa0', '\xa0', 'Московский Политех совместно с ООО «Проектные сервисы» планируют провести курсы повышения квалификации «Основы управления проектами на базе PMI РМВОК» по адресу ул. Б. Семеновская, д.38. По окончании программы работникам университета выдается удостоверение о повышении квалификации.', 'График проведения занятий', 'Мероприятие', 'Август', 'Сентябрь', 'Ноябрь', 'Декабрь', 'Курс «Управление проектами на базе PMI РМВОК»', '28-30', '25-27', '6-8', '4-6', 'В связи с вышеизложенным прошу Вас предоставить списки работников, курируемых Вами структурных подразделений, желающих пройти обучение по программе повышения квалификации на e-mail: ', ' копию на d.i.urmanova@mospolytech.ru.', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,"Московский политех - Повышение квалификации работников, ответственных за проведение аккредитации"
http://mospolytech.ru/index.php?id=5351,"(['Информация для абитуриентов и студентов с инвалидностью и лиц с ограниченными возможностями здоровья', 'Возможности и условия для получения образования обучающимися с ограниченными возможностями'],)","([],)","(['Инвалидам и лицам с ОВЗ', '\xa0', 'В целях обеспечения выполнения показателей доступности высшего образования для инвалидов и лиц с ограниченными возможностями здоровья в Московском Политехе проводятся следующие мероприятия:', '- в период проведения приёмной кампании профориентирование абитуриентов из числа инвалидов и лиц с ОВЗ обеспечивается сотрудниками профориентационной зоны, в остальное время сотрудниками приёмной комиссии (ответственный – ответственный секретарь приёмной комиссии Ю.Н. Анфимов);', '- при необходимости приём документов от абитуриентов-инвалидов и лиц с ОВЗ осуществляется в индивидуальном порядке на специально оборудованном рабочем месте с прикреплением ассистента (ответственный – ответственный секретарь приёмной комиссии Ю.Н. Анфимов);', '- в университете работает персональная «горячая линия» для инвалидов и лиц с ОВЗ (тел. 8 (495) 223-05-38);', '- приём документов от инвалидов на обучение в соответствии с их особыми образовательными потребностями осуществляют заместители ответственного секретаря приёмной комиссии на территории Большая Семёновская улица, дом 38 – Макаренко Сергей Александрович, на территории улица Прянишникова, дом 2А – Дмитриев Ярослав Владимирович;', '- при входе в университет размещены специальные значки и указатели, информационные таблички с телефонами, и при необходимости, потребности абитуриента или студента инвалида предоставляется сопровождение волонтера (ответственные за сопровождение – Кременский Виктор Александрович, Петров Александр Владимирович);', '- для инвалидов и лиц с ОВЗ полностью оборудован корпус по адресу: Автозаводская улица, дом 16, строение 5;', '- в университете создана программа «Доступная среда в Московском Политехе», в которой предусмотрено развитие инклюзивного образования, оборудование учебных корпусов, специализированных учебных аудиторий, организация профессиональной ориентации инвалидов, волонтёрского движения в этом направлении.', '\xa0', 'В Московском политехническом университете созданы условия для получения образования студентами с ограниченными возможностями здоровья и студентами-инвалидами. Присутствует доступная среда, достаточная для обеспечения возможности беспрепятственного доступа студентов и работников с ограниченными возможностями здоровья в учебные корпуса по следующим адресам: на Большой Семёновской улице, 38 строение 12, ул. Автозаводская д. 16, стр. 5; ул. Садовая-Спасская д. 4, стр. 6. В университете организован учет обучающихся с ограниченными возможностями здоровья и инвалидов.', 'Студенты-инвалиды и студенты с ограниченными возможностями здоровья, как и все остальные студенты, могут обучаться в установленные сроки. При необходимости, с учетом особенностей и образовательных потребностей конкретных обучающихся, разрабатываются индивидуальные учебные планы. По каждой дисциплине учебных планов образовательных программ разработаны методические документы, включающие методические рекомендации по самостоятельному освоению курсов. На основе индивидуализированного подхода организуется прохождение практики обучающихся-инвалидов и обучающихся с ограниченными возможностями здоровья.', 'Особое внимание уделяется охране здоровья обучающимся из числа инвалидов и лиц с ограниченными возможностями здоровья. На территории Большая Семёновская, 38 корпус А работает медицинский кабинет, где оказывается необходимая первичная помощь, производится периодичный осмотр обучающихся инвалидов и обучающихся с ограниченными возможностями. В университете работает консультативный пункт психологической помощи для всех обучающихся, со штатом в количестве 2 человек.', 'Библиотечно-информационный центр университета осуществляет обслуживание обучающихся из числа инвалидов и лиц с ограниченными возможностями здоровья:', '- обеспечивает доступность к книжным фондам и электронным ресурсам библиотеки;', '- принимает заказы на издания и другие документы (дистанционно);', '- подбирает и доставляет литературу и другие документы к месту пребывания обучающихся в университете;', '- оказывает помощь в работе с электронным и карточным каталогом;', 'организует доступ (удаленный доступ) к электронным библиотечным системам (ЭБС) и другим электронным ресурсам.', 'Все ЭБС снабжены версиями для слабовидящих. В ЭБС «Лань» интегрированы сервисы для незрячих студентов, которые позволяют эффективно работать с ЭБС. В мобильное приложение ЭБС «Лань» интегрирован синтезатор речи. Используя этот сервис, незрячие студенты могут:', '- осуществлять навигацию как по каталогу, так и в тексте книги;', '- слушать озвученные книги на мобильном устройстве;', '- регулировать скорость воспроизведения речи;', '- осуществлять переход по предложениям, абзацам или главам книги.', 'Для освоения дисциплины «Физическая культура и спорт» университет устанавливает особый порядок. Студентам-инвалидам предлагаются задания и специальный комплекс упражнений для самостоятельного физического совершенствования. Для студентов с ограниченными возможностями здоровья проводятся занятия с доступной физической нагрузкой, учитывающей особенности каждого студента.', 'Работники приёмной комиссии университета работают с соблюдением законодательства в части приёма абитуриентов-инвалидов и абитуриентов с ограниченными возможностями здоровья.', 'Полностью оборудован объект студенческого городка - общежитие № 8 по адресу Рижский проезд дом 15 корп. 2 и является доступным для пользования инвалидами и другими маломобильными группами. Общежитие предусматривает размещение, проживание 8 обучающихся с ограниченными возможностями здоровья. Соответствие подтверждено заключением Общественной инспекции по делам инвалидов в г. Москве (Акт обследования объекта действующей инфраструктуры в г. Москве от 31.01.2017 № 1).', 'В университете разработаны локальные нормативные документы, которые регламентируют процедуру организации образовательного процесса для инвалидов и лиц с ограниченными возможностями здоровья студентов с ограниченными возможностями здоровья.', 'Подготовлены специализированные стоянки для автотранспорта лиц с ограниченными возможностями в соответствии с ГОСТ Р 52289 и ГОСТ Р 12.4.026 по следующим адресам: Большая Семёновская, 38 строение 12 – 2 парковочных места, Автозаводская улица, 16 стр. 5 – 2 парковочных места, ул. Садовая-Спасская д. 4, стр. 6 – 2 парковочных места. Размещены информационные таблички о наличии ситуационной помощи лицам с ограниченными возможностями выполненные в соответствии с требованиями ГОСТ Р 52875.', 'Входы в вышеуказанные учебные корпуса университета оборудованы пандусами в соответствии с требованиями к доступности среды для маломобильных граждан СНиП 35.01.2001, СП 42.13330, ГОСТ Р 51261, ГОСТ Р 52875.', 'С целью обеспечения принятия коллегиальных решений по вопросам организации образовательного процесса для инвалидов и лиц с ограниченными возможностями здоровья, определения основных направлений и координации работы по развитию инклюзивного образования в университете приказом ректора создана постоянно действующая комиссия.', 'Для выполнения Требований к организации образовательного процесса для обучения инвалидов и лиц с ограниченными возможностями здоровья в институте утвержден План мероприятий по организации образовательного процесса для обучения инвалидов и лиц с ограниченными возможностями здоровья.', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Инвалидам и лицам с ОВЗ
http://mospolytech.ru/index.php?id=5217,"([],)","([],)","(['Урегулирование споров', '\xa0', 'Комиссия  разрешает разногласия между участниками образовательных отношений по вопросам  реализации права на образование, в том числе в случаях возникновения конфликта  интересов педагогического работника, применения локальных нормативных актов,  обжалования решений о применении к обучающимся мер дисциплинарного взыскания, а  также рассмотрения других вопросов в соответствии с компетенцией  Комиссии.', 'Участники  образовательных отношений вправе обращаться в Комиссию в течение одного месяца  со дня возникновения соответствующего спора. В случае пропуска установленного  срока по уважительным причинам Комиссия может восстановить срок и разрешить спор  по существу.', 'В  заявлении излагается существо спора между участниками образовательных отношений,  а также могут содержаться требования заявителя.', 'Комиссия  рассматривает спор между участниками образовательных отношений в течение 14  календарных дней со дня поступления ', '.', 'Решение  Комиссии может быть обжаловано в порядке, установленном действующим  законодательством Российской Федерации.', 'Заявление  регистрируется в приемной председателя Комиссии, аудитория А-204.', 'По  вопросам, связанным с работой Комиссии можно обращаться к секретарю Комиссии по  телефону: ', '8  (495) 223-05-23 доб. 1398', '\r\n\r\n', '\xa0', '\xa0', 'Ученый совет', 'Кампус', '\xa0', '\xa0', 'Центр развития профессионального образования'],)",yes,,"(['Московский политехнический университет является крупнейшей  образовательной организацией, готовящей квалифицированных специалистов для производства'],)","(['Московский политех, Московский политехнический университет, МАМИ, Университет машиностроения, обучение, вуз, высшее образование, МГОУ Черномырдина, МГВМИ, МИХМ, МГУИЭ, МГИУ, МГУП Ивана Федорова'],)",yes,Московский политех - Урегулирование споров
